date,Na,Mg,K,Ca,Cl,NO3,SO4,Na_MS,Mg_MS,K_MS,Ca_MS,comments_IC,comments_MS
2017-10-25T01:50:00Z,1.81,2.507,0.801,38.872,0.569,0.306,6.062,NA,NA,NA,NA,NA,NA
2017-10-25T02:20:00Z,1.788,2.503,0.805,39.031,0.564,0.302,6.059,NA,NA,NA,NA,NA,NA
2017-10-25T03:20:00Z,1.818,NA,0.81,39.309,0.56,0.302,6.127,1978.391,2440.658,778.695,26429.513,memory effect,NA
2017-10-25T03:50:00Z,1.868,2.564,0.804,39.631,0.557,0.301,6.159,NA,NA,NA,NA,NA,NA
2017-10-25T04:20:00Z,1.867,2.572,0.799,39.925,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T04:50:00Z,1.885,2.583,0.817,40.029,0.556,0.303,6.236,NA,NA,NA,NA,NA,NA
2017-10-25T05:20:00Z,1.876,2.588,0.796,40.006,0.548,0.298,6.219,2019.792,2340.486,743.43,27230.436,NA,NA
2017-10-25T05:50:00Z,1.887,2.596,0.786,39.975,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T06:20:00Z,1.892,2.612,0.814,40.458,0.548,0.301,6.297,NA,NA,NA,NA,NA,NA
2017-10-25T07:20:00Z,1.919,NA,0.796,40.518,NA,NA,NA,2073.541,2522.924,776.783,27594.841,memory effect,NA
2017-10-25T07:50:00Z,1.945,2.661,0.813,40.911,0.543,0.298,6.351,NA,NA,NA,NA,NA,NA
2017-10-25T08:20:00Z,1.947,2.66,0.789,40.963,0.542,0.295,6.38,NA,NA,NA,NA,NA,NA
2017-10-25T08:50:00Z,1.964,2.67,0.793,41.173,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T09:20:00Z,1.953,2.665,NA,41.128,0.535,0.287,6.365,2123.2,2449.965,772.101,27933.505,anomalous value,NA
2017-10-25T09:50:00Z,1.966,2.68,0.799,41.226,0.537,0.285,6.419,NA,NA,NA,NA,NA,NA
2017-10-25T10:20:00Z,1.998,2.711,0.794,41.433,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T11:20:00Z,2,NA,0.812,41.462,0.531,0.275,6.46,2155.072,2605.539,787.605,27980.759,memory effect,NA
2017-10-25T11:50:00Z,2.001,2.712,0.808,41.458,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T12:20:00Z,2.024,2.746,0.814,41.992,0.53,0.271,6.511,NA,NA,NA,NA,NA,NA
2017-10-25T12:50:00Z,2.041,2.738,0.809,41.98,0.529,0.268,6.543,NA,NA,NA,NA,NA,NA
2017-10-25T13:20:00Z,2.044,2.754,0.812,42.106,NA,NA,NA,2193.075,2495.376,787.462,28480.787,memory effect,NA
2017-10-25T13:50:00Z,2.081,2.782,0.826,42.761,0.528,0.26,6.598,NA,NA,NA,NA,NA,NA
2017-10-25T14:20:00Z,2.113,2.829,0.835,42.675,0.528,0.255,6.599,NA,NA,NA,NA,NA,NA
2017-10-25T15:20:00Z,2.124,NA,0.866,42.802,0.536,0.239,6.461,2277.729,2703.345,829.301,28361.647,memory effect,NA
2017-10-25T15:50:00Z,2.089,2.807,0.895,42.26,0.558,0.227,6.495,NA,NA,NA,NA,NA,NA
2017-10-25T16:20:00Z,2.036,2.715,0.89,41.332,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T16:50:00Z,2.015,2.628,0.888,40.203,0.556,0.209,6.257,NA,NA,NA,NA,NA,NA
2017-10-25T17:20:00Z,1.917,2.575,0.906,39.42,0.542,0.198,6.157,2096.422,2339.42,874.326,26879.904,NA,NA
2017-10-25T17:50:00Z,1.906,2.549,0.912,38.866,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T18:20:00Z,1.889,2.52,0.903,38.616,0.52,0.19,5.996,NA,NA,NA,NA,NA,NA
2017-10-25T19:20:00Z,1.88,NA,0.894,38.654,NA,NA,NA,2036.603,2417.535,884.404,26315.604,memory effect,NA
2017-10-25T19:50:00Z,1.887,2.52,0.881,38.678,0.5,0.193,5.954,NA,NA,NA,NA,NA,NA
2017-10-25T20:20:00Z,1.901,2.546,0.875,39.534,0.494,0.195,5.968,NA,NA,NA,NA,NA,NA
2017-10-25T20:50:00Z,1.905,2.548,0.87,39.151,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T21:20:00Z,1.913,2.546,0.866,39.328,0.485,0.201,5.953,2589.541,2357.097,859.938,26620.365,NA,NA
2017-10-25T21:50:00Z,1.93,2.579,0.866,39.562,0.484,0.205,5.992,NA,NA,NA,NA,NA,NA
2017-10-25T22:20:00Z,1.937,2.62,0.876,39.532,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-25T23:20:00Z,1.947,NA,0.875,40.047,0.478,0.212,6.052,2085.64,2438.538,822.034,26878.019,memory effect,NA
2017-10-25T23:50:00Z,1.967,2.624,0.851,40.165,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-26T00:20:00Z,1.992,2.625,0.834,40.061,0.47,0.215,6.071,NA,NA,NA,NA,NA,NA
2017-10-26T00:50:00Z,1.994,2.647,0.843,40.51,0.473,0.218,6.124,NA,NA,NA,NA,NA,NA
2017-10-26T01:20:00Z,1.991,2.651,0.863,40.603,NA,NA,NA,2171.888,2441.953,827.227,27897.004,memory effect,NA
2017-10-26T01:50:00Z,1.998,2.65,0.832,40.654,0.468,0.22,6.157,NA,NA,NA,NA,NA,NA
2017-10-26T02:20:00Z,2.002,2.659,0.842,40.782,0.468,0.221,6.196,NA,NA,NA,NA,NA,NA
2017-10-26T03:20:00Z,2.028,NA,0.849,41.162,0.471,0.226,6.28,2176.666,2556.336,814.898,27488.298,memory effect,NA
2017-10-26T03:50:00Z,2.006,2.687,NA,41.242,0.458,0.224,6.223,NA,NA,NA,NA,anomalous value,NA
2017-10-26T04:20:00Z,2.062,2.714,0.835,41.461,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-26T04:50:00Z,2.071,2.735,0.842,41.558,0.465,0.23,6.315,NA,NA,NA,NA,NA,NA
2017-10-26T05:20:00Z,2.046,2.714,0.835,41.579,0.457,0.23,6.309,2190.992,2445.62,809.835,27994.555,NA,NA
2017-10-26T05:50:00Z,2.058,2.701,0.843,41.389,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-26T06:20:00Z,2.076,2.727,0.839,41.64,0.46,0.234,6.362,NA,NA,NA,NA,NA,NA
2017-10-26T07:20:00Z,2.084,NA,0.844,42.127,NA,NA,NA,2273.367,2621.323,812.33,28007.69,memory effect,NA
2017-10-26T07:50:00Z,2.086,2.769,0.841,42.227,0.458,0.237,6.448,NA,NA,NA,NA,NA,NA
2017-10-26T08:20:00Z,2.101,2.777,0.859,42.417,0.46,0.237,6.508,NA,NA,NA,NA,NA,NA
2017-10-26T08:50:00Z,2.118,2.788,0.842,42.429,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-26T09:20:00Z,2.121,2.777,0.841,42.446,0.457,0.235,6.54,2277.215,2519.178,786.19,28415.667,NA,NA
2017-10-26T09:50:00Z,2.12,2.776,0.828,42.453,0.456,0.233,6.585,NA,NA,NA,NA,NA,NA
2017-10-26T10:20:00Z,2.106,2.759,0.829,42.355,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-26T11:20:00Z,2.141,NA,0.836,42.605,0.459,0.229,6.677,2305.023,2518.182,797.068,28686.007,memory effect,NA
2017-10-26T11:50:00Z,2.163,2.816,0.84,42.97,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-26T12:20:00Z,2.17,2.823,0.843,42.994,0.456,0.222,6.707,NA,NA,NA,NA,NA,NA
2017-10-26T12:50:00Z,2.159,2.816,NA,42.93,0.456,0.221,6.74,NA,NA,NA,NA,anomalous value,NA
2017-10-26T13:20:00Z,2.203,2.824,0.834,43.079,NA,NA,NA,2343.142,2577.47,812.689,29052.472,memory effect,NA
2017-10-26T13:50:00Z,2.186,2.838,0.833,43.022,0.454,0.219,6.782,NA,NA,NA,NA,NA,NA
2017-10-26T14:20:00Z,2.206,2.838,0.84,43.211,0.456,0.219,6.825,NA,NA,NA,NA,NA,NA
2017-10-26T15:20:00Z,2.23,NA,0.86,43.759,0.46,0.219,6.924,2396.222,2603.113,813.561,28988.392,memory effect,NA
2017-10-26T15:50:00Z,2.249,2.886,0.858,43.775,0.456,0.217,6.924,NA,NA,NA,NA,NA,NA
2017-10-26T16:20:00Z,2.251,2.893,0.854,43.894,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-26T16:50:00Z,2.271,2.9,0.853,44.279,0.457,0.216,6.975,NA,NA,NA,NA,NA,NA
2017-10-26T17:20:00Z,2.271,2.908,0.853,43.985,0.456,0.215,6.967,2411.117,2604.425,825.148,29308.067,NA,NA
2017-10-27T10:20:00Z,2.846,3.47,1.085,51.94,NA,NA,NA,2872.337,2936.268,974.511,32420.744,memory effect,NA
2017-10-27T10:50:00Z,2.611,3.244,0.939,48.632,0.502,0.288,7.273,NA,NA,NA,NA,NA,NA
2017-10-27T11:50:00Z,2.726,3.412,1.02,49.903,NA,NA,NA,2865.704,2993.375,949.603,31904.181,memory effect,NA
2017-10-27T12:50:00Z,2.757,3.463,1.015,50.751,0.464,0.373,7.836,2966.088,3113.78,971.07,32106.764,NA,NA
2017-10-27T13:20:00Z,2.757,3.433,1.007,51.489,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-27T14:50:00Z,2.222,2.91,0.972,43.856,NA,NA,NA,2351.574,2584.418,914.799,28812.61,memory effect,NA
2017-10-27T16:00:00Z,1.877,2.4,0.959,37.793,0.469,0.436,5.384,2006.137,2138.635,908.578,25331.016,NA,NA
2017-10-27T17:00:00Z,1.545,2.139,0.961,34.857,0.563,0.38,4.836,1627.553,1885.39,914.739,23508.463,NA,NA
2017-10-27T18:30:00Z,1.514,NA,0.984,34.92,0.579,0.375,4.85,1599.585,2000.316,929.147,23627.516,memory effect,NA
2017-10-27T19:00:00Z,1.507,2.167,0.951,35.775,0.53,0.372,4.819,NA,NA,NA,NA,NA,NA
2017-10-27T19:30:00Z,1.47,2.095,0.903,34.748,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-27T20:00:00Z,1.501,2.146,0.897,35.447,0.513,0.35,4.779,NA,NA,NA,NA,NA,NA
2017-10-27T20:30:00Z,1.511,2.151,0.882,35.617,0.479,0.351,4.794,1611.612,1908.222,848.688,26466.513,NA,NA
2017-10-27T21:00:00Z,1.567,2.221,0.884,36.573,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-27T21:30:00Z,1.577,2.236,0.873,36.847,0.495,0.325,4.988,NA,NA,NA,NA,NA,NA
2017-10-27T22:30:00Z,1.624,NA,0.863,37.851,NA,NA,NA,1711.653,2158.799,835.731,25444.106,memory effect,NA
2017-10-27T23:00:00Z,1.669,2.357,0.874,38.624,0.476,0.343,5.291,NA,NA,NA,NA,NA,NA
2017-10-27T23:30:00Z,1.688,2.389,0.885,39.108,0.454,0.352,5.315,NA,NA,NA,NA,NA,NA
2017-10-28T00:00:00Z,1.71,2.409,0.867,39.295,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T00:30:00Z,1.719,2.416,0.863,39.484,0.455,0.348,5.464,1816.782,2156.113,807.33,26120.211,NA,NA
2017-10-28T01:00:00Z,1.745,2.464,0.871,39.895,0.441,0.346,5.486,NA,NA,NA,NA,NA,NA
2017-10-28T01:30:00Z,1.76,2.488,0.859,40.342,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T02:30:00Z,1.794,NA,0.849,40.759,0.45,0.345,5.663,1893.651,2347.454,802.644,27646.806,memory effect,NA
2017-10-28T03:00:00Z,1.836,2.592,0.859,41.396,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T03:30:00Z,1.861,2.59,0.864,41.706,0.44,0.332,5.779,NA,NA,NA,NA,NA,NA
2017-10-28T04:00:00Z,1.871,2.595,0.844,41.798,0.439,0.343,5.764,NA,NA,NA,NA,NA,NA
2017-10-28T04:30:00Z,1.876,2.593,0.844,42.053,NA,NA,NA,1995.561,2351.725,812.439,27739.127,memory effect,NA
2017-10-28T05:00:00Z,1.913,2.643,0.854,42.369,0.435,0.334,5.905,NA,NA,NA,NA,NA,NA
2017-10-28T05:30:00Z,1.916,2.652,0.856,42.413,0.423,0.344,5.902,NA,NA,NA,NA,NA,NA
2017-10-28T06:30:00Z,1.951,NA,0.844,42.918,0.436,0.337,6.075,2049.406,2481.866,794.685,28760.573,memory effect,NA
2017-10-28T07:00:00Z,1.961,2.712,0.841,43.194,0.433,0.347,6.063,NA,NA,NA,NA,NA,NA
2017-10-28T07:30:00Z,1.966,2.712,0.833,43.35,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T08:00:00Z,1.981,2.739,0.843,43.517,0.428,0.334,6.186,NA,NA,NA,NA,NA,NA
2017-10-28T08:30:00Z,1.995,2.754,0.838,43.792,0.425,0.323,6.147,2100.924,2425.995,758.239,28824.308,NA,NA
2017-10-28T09:00:00Z,2.01,2.758,0.842,43.828,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T09:30:00Z,2.016,2.772,0.824,43.954,0.424,0.325,6.265,NA,NA,NA,NA,NA,NA
2017-10-28T10:30:00Z,2.051,NA,0.847,44.444,NA,NA,NA,2148.458,2617.602,784.05,28950.344,memory effect,NA
2017-10-28T11:00:00Z,2.054,2.809,0.841,44.34,0.423,0.318,6.439,NA,NA,NA,NA,NA,NA
2017-10-28T11:30:00Z,2.084,2.825,0.889,44.732,0.423,0.306,6.414,NA,NA,NA,NA,NA,NA
2017-10-28T12:00:00Z,2.075,2.818,0.857,44.66,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T12:30:00Z,2.054,2.824,0.85,44.645,0.424,0.317,6.562,2196.57,2489.314,779.604,29305.04,NA,NA
2017-10-28T13:00:00Z,2.095,2.828,0.844,44.668,0.418,0.312,6.501,NA,NA,NA,NA,NA,NA
2017-10-28T13:30:00Z,2.093,2.819,0.827,44.476,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T14:30:00Z,2.13,NA,0.845,45.173,0.424,0.309,6.656,2230.056,2635.554,789.285,29569.68,memory effect,NA
2017-10-28T15:00:00Z,2.11,2.866,0.847,44.932,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T15:30:00Z,2.158,2.888,0.855,45.316,0.429,0.306,6.738,NA,NA,NA,NA,NA,NA
2017-10-28T16:00:00Z,2.136,2.856,0.83,44.843,0.41,0.295,6.609,NA,NA,NA,NA,NA,NA
2017-10-28T16:30:00Z,2.167,2.917,0.856,45.547,NA,NA,NA,2232.26,2531.45,787.251,29667.339,memory effect,NA
2017-10-28T17:00:00Z,2.171,2.9,0.849,45.545,0.428,0.302,6.776,NA,NA,NA,NA,NA,NA
2017-10-28T17:30:00Z,2.171,2.91,0.846,45.625,0.413,0.301,6.754,NA,NA,NA,NA,NA,NA
2017-10-28T18:30:00Z,2.172,NA,0.845,45.687,0.43,0.308,6.85,2276.747,2665.844,790.19,29762.393,memory effect,NA
2017-10-28T19:00:00Z,2.204,2.939,0.853,45.898,0.41,0.304,6.806,NA,NA,NA,NA,NA,NA
2017-10-28T19:30:00Z,2.2,2.932,0.844,45.793,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T20:00:00Z,2.218,2.94,0.836,46.035,0.425,0.311,6.985,NA,NA,NA,NA,NA,NA
2017-10-28T20:30:00Z,2.333,3.089,0.895,48.267,0.428,0.325,7.175,2416.187,2707.312,831.592,30775.032,NA,NA
2017-10-28T21:00:00Z,2.217,2.964,0.842,46.25,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-28T21:30:00Z,2.209,2.922,0.84,45.674,0.418,0.311,6.903,NA,NA,NA,NA,NA,NA
2017-10-28T22:30:00Z,2.245,NA,0.845,46.433,NA,NA,NA,2401.433,2815.151,798.515,30225.355,memory effect,NA
2017-10-28T23:00:00Z,2.242,2.976,0.833,46.232,0.418,0.316,6.98,NA,NA,NA,NA,NA,NA
2017-10-28T23:30:00Z,2.277,3.021,0.848,46.927,0.407,0.317,7.04,NA,NA,NA,NA,NA,NA
2017-10-29T00:00:00Z,2.25,2.983,0.85,46.465,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-29T00:30:00Z,2.273,3.018,0.845,46.993,0.419,0.324,7.128,2381.7,2644.292,773.624,30330.295,NA,NA
2017-10-29T01:00:00Z,2.237,2.959,0.818,46.149,0.398,0.315,6.965,NA,NA,NA,NA,NA,NA
2017-10-29T01:30:00Z,2.284,2.996,0.829,46.516,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-29T02:30:00Z,2.323,NA,0.852,47.571,0.409,0.328,7.189,2411.399,2773.871,795.603,30242.031,memory effect,NA
2017-10-29T03:00:00Z,2.307,3.04,0.83,46.956,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-29T03:30:00Z,2.299,3.04,0.845,46.987,0.403,0.317,7.177,NA,NA,NA,NA,NA,NA
2017-10-29T04:00:00Z,2.274,2.989,0.84,46.411,0.401,0.327,7.153,NA,NA,NA,NA,NA,NA
2017-10-29T05:00:00Z,2.13,2.691,0.802,40.135,0.395,0.313,6.974,2414.494,2645.243,801.845,29726.894,NA,NA
2017-10-29T06:30:00Z,2.284,NA,0.862,44.336,0.41,0.326,7.139,2427.641,2745.875,818.372,29312.125,memory effect,NA
2017-10-29T07:30:00Z,2.388,3.035,0.868,46.924,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-29T08:30:00Z,2.304,2.884,0.837,44.647,0.405,0.341,7.321,2548.128,2779.266,824.304,31526.815,NA,NA
2017-10-29T09:00:00Z,2.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-29T12:00:00Z,NA,NA,NA,38.924,NA,NA,NA,2028.255,2202.812,784.203,26745.298,memory effect,NA
2017-10-29T15:00:00Z,NA,NA,NA,NA,NA,NA,NA,692.619,1086.466,888.835,14890.046,memory effect,NA
2017-10-29T19:00:00Z,NA,NA,NA,NA,NA,NA,NA,839.727,1207.954,716.824,16978.577,NA,NA
2017-10-29T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,820.241,1145.134,645.488,16891.346,memory effect,NA
2017-10-30T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,768.435,1118.322,625.596,16459.023,memory effect,NA
2017-10-30T02:30:00Z,NA,NA,NA,NA,NA,NA,NA,891.396,1275.723,612.06,18444.092,memory effect,NA
2017-10-30T03:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,memory effect,NA
2017-10-30T04:30:00Z,NA,NA,NA,NA,NA,NA,NA,1009.129,1451.59,607.202,20197.072,memory effect,NA
2017-10-30T06:30:00Z,NA,NA,NA,NA,NA,NA,NA,1092.698,1516.569,594.765,20484.666,memory effect,NA
2017-10-30T07:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-30T21:20:00Z,NA,NA,NA,NA,NA,NA,NA,1999.981,2700.511,926.797,32039.623,memory effect,NA
2017-10-30T21:50:00Z,1.796,2.805,0.86,44.15,NA,NA,6.051,NA,NA,NA,NA,memory effect,NA
2017-10-30T22:20:00Z,1.821,2.82,0.878,45.128,0.386,0.348,6.116,NA,NA,NA,NA,NA,NA
2017-10-30T22:50:00Z,1.742,2.688,0.89,43.294,0.352,0.328,5.892,NA,NA,NA,NA,NA,NA
2017-10-30T23:20:00Z,1.737,2.687,0.815,42.944,NA,NA,5.862,1836.356,2487.816,810.807,30788.346,memory effect,NA
2017-10-30T23:50:00Z,1.776,2.731,0.819,43.125,0.349,0.33,5.942,NA,NA,NA,NA,NA,NA
2017-10-31T00:20:00Z,1.788,2.755,0.83,43.879,0.352,0.335,6.039,NA,NA,NA,NA,NA,NA
2017-10-31T01:20:00Z,1.811,NA,0.835,44.05,0.361,0.367,5.974,1871.068,2613.712,818.401,30465.118,memory effect,NA
2017-10-31T01:50:00Z,1.802,2.777,0.82,43.955,0.345,0.333,6.034,NA,NA,NA,NA,NA,NA
2017-10-31T02:20:00Z,1.826,2.812,0.839,44.4,NA,NA,6.098,NA,NA,NA,NA,memory effect,NA
2017-10-31T02:50:00Z,1.832,2.788,0.835,44.25,0.345,0.337,6.135,NA,NA,NA,NA,NA,NA
2017-10-31T03:20:00Z,1.834,2.787,0.832,46.31,0.346,0.339,6.113,1936.164,2595.671,812.977,31081.963,NA,NA
2017-10-31T03:50:00Z,1.855,2.827,0.831,44.922,NA,NA,6.126,NA,NA,NA,NA,memory effect,NA
2017-10-31T04:20:00Z,1.839,2.866,0.822,44.345,0.341,0.336,6.081,NA,NA,NA,NA,NA,NA
2017-10-31T05:20:00Z,1.975,NA,NA,NA,NA,NA,6.507,2054.297,2847.988,847.704,32321.568,memory effect,NA
2017-10-31T05:50:00Z,1.982,3.014,0.874,47.575,0.364,0.366,6.564,NA,NA,NA,NA,NA,NA
2017-10-31T06:20:00Z,2.009,3.008,0.851,47.438,0.361,0.365,6.547,NA,NA,NA,NA,NA,NA
2017-10-31T06:50:00Z,1.897,2.87,0.82,45.335,NA,NA,6.264,NA,NA,NA,NA,memory effect,NA
2017-10-31T07:20:00Z,1.907,2.885,0.85,45.486,0.343,0.346,6.288,2000.313,2648.143,793.414,31461.354,NA,NA
2017-10-31T07:50:00Z,1.927,2.886,0.816,45.508,0.343,0.376,6.281,NA,NA,NA,NA,NA,NA
2017-10-31T08:20:00Z,2.019,3.05,0.864,47.803,NA,NA,6.628,NA,NA,NA,NA,memory effect,NA
2017-10-31T09:20:00Z,1.971,NA,0.818,46.207,0.349,0.377,6.362,2083.405,2824.25,808.482,31634.867,memory effect,NA
2017-10-31T09:50:00Z,1.952,2.915,0.815,45.959,NA,NA,6.378,NA,NA,NA,NA,memory effect,NA
2017-10-31T10:20:00Z,1.959,2.924,0.816,45.905,0.34,0.371,6.346,NA,NA,NA,NA,NA,NA
2017-10-31T10:50:00Z,1.983,3.026,0.819,46.35,0.344,0.375,6.412,NA,NA,NA,NA,NA,NA
2017-10-31T11:20:00Z,1.993,2.965,0.815,46.737,NA,NA,6.449,2103.598,2734.73,801.033,32149.056,memory effect,NA
2017-10-31T11:50:00Z,2.125,3.187,NA,NA,0.367,0.401,6.858,NA,NA,NA,NA,NA,NA
2017-10-31T12:20:00Z,1.989,2.942,0.82,46.176,0.34,0.368,6.384,NA,NA,NA,NA,NA,NA
2017-10-31T13:20:00Z,2.125,NA,0.879,49.353,0.37,0.395,6.868,2233.668,2989.586,847.49,33113.289,memory effect,NA
2017-10-31T13:50:00Z,2.031,3,0.818,46.973,0.344,0.368,6.481,NA,NA,NA,NA,NA,NA
2017-10-31T14:20:00Z,2.134,3.146,0.859,49.159,NA,NA,6.868,NA,NA,NA,NA,memory effect,NA
2017-10-31T14:50:00Z,2.058,3.001,0.827,47.095,0.344,0.368,6.447,NA,NA,NA,NA,NA,NA
2017-10-31T15:20:00Z,2.083,3.042,0.824,47.486,0.347,0.37,6.511,2145.418,2739.595,798.156,32292.011,NA,NA
2017-10-31T15:50:00Z,2.066,3.022,0.832,47.474,NA,NA,6.515,NA,NA,NA,NA,memory effect,NA
2017-10-31T16:20:00Z,2.115,3.07,0.848,47.999,0.344,0.373,6.594,NA,NA,NA,NA,NA,NA
2017-10-31T17:20:00Z,2.074,NA,0.837,47.166,NA,NA,6.48,2188.658,2861.21,815.544,32367.57,memory effect,NA
2017-10-31T17:50:00Z,2.073,3.004,0.817,46.87,0.342,0.366,6.444,NA,NA,NA,NA,NA,NA
2017-10-31T18:20:00Z,2.209,3.222,0.875,50.184,0.365,0.396,6.873,NA,NA,NA,NA,NA,NA
2017-10-31T18:50:00Z,2.075,3.017,0.816,47.113,NA,NA,6.476,NA,NA,NA,NA,memory effect,NA
2017-10-31T19:20:00Z,2.106,3.083,0.889,48.014,0.348,0.38,6.57,2185.176,2817.759,811.35,32547.106,NA,NA
2017-10-31T19:50:00Z,2.114,3.06,0.852,47.738,0.34,0.379,6.542,NA,NA,NA,NA,NA,NA
2017-10-31T20:20:00Z,2.111,3.074,0.833,47.873,NA,NA,6.591,NA,NA,NA,NA,memory effect,NA
2017-10-31T21:20:00Z,2.142,NA,0.837,48.431,0.351,0.387,6.619,2262.976,2950.71,826.956,32959.582,memory effect,NA
2017-10-31T21:50:00Z,2.165,3.143,0.862,48.971,NA,NA,6.737,NA,NA,NA,NA,memory effect,NA
2017-10-31T22:20:00Z,2.153,3.103,0.835,48.369,0.346,0.388,6.619,NA,NA,NA,NA,NA,NA
2017-10-31T22:50:00Z,2.151,3.123,0.833,48.288,0.347,0.391,6.656,NA,NA,NA,NA,NA,NA
2017-10-31T23:20:00Z,2.147,3.1,0.824,48.299,NA,NA,6.669,2247.536,2838.199,805.763,32949.729,memory effect,NA
2017-10-31T23:50:00Z,2.152,3.077,0.818,48.4,0.343,0.391,6.623,NA,NA,NA,NA,NA,NA
2017-11-01T00:20:00Z,2.17,3.137,0.841,48.636,0.347,0.397,6.703,NA,NA,NA,NA,NA,NA
2017-11-01T01:20:00Z,2.187,NA,0.844,48.744,0.352,0.404,6.73,2251.907,2939.724,811.788,33084.247,memory effect,NA
2017-11-01T01:50:00Z,2.172,3.122,0.856,48.558,0.345,0.4,6.714,NA,NA,NA,NA,NA,NA
2017-11-01T02:20:00Z,2.167,3.089,0.829,48.168,NA,NA,6.666,NA,NA,NA,NA,memory effect,NA
2017-11-01T02:50:00Z,2.19,3.149,0.834,48.829,0.347,0.406,6.783,NA,NA,NA,NA,NA,NA
2017-11-01T03:20:00Z,2.213,3.151,0.837,49.15,0.349,0.41,6.826,2282.289,2874.065,808.978,33431.207,NA,NA
2017-11-01T03:50:00Z,2.199,3.131,0.818,48.623,NA,NA,6.772,NA,NA,NA,NA,memory effect,NA
2017-11-01T04:20:00Z,2.208,3.145,0.836,48.962,0.347,0.411,6.806,NA,NA,NA,NA,NA,NA
2017-11-01T05:20:00Z,2.24,NA,0.841,49.316,NA,NA,6.887,2321.389,3008.276,814.991,33186.177,memory effect,NA
2017-11-01T05:50:00Z,2.247,3.195,0.833,49.332,0.351,0.421,6.922,NA,NA,NA,NA,NA,NA
2017-11-01T06:20:00Z,2.242,3.193,0.838,49.492,0.349,0.418,6.896,NA,NA,NA,NA,NA,NA
2017-11-01T06:50:00Z,2.236,3.165,0.833,49.16,NA,NA,6.895,NA,NA,NA,NA,memory effect,NA
2017-11-01T07:20:00Z,2.25,3.277,0.835,49.347,0.347,0.392,7.055,2336.651,2886.948,797.084,33846.207,NA,NA
2017-11-01T07:50:00Z,2.273,3.218,0.826,49.844,0.349,0.395,6.938,NA,NA,NA,NA,NA,NA
2017-11-01T08:20:00Z,2.277,3.201,0.834,49.809,NA,NA,7.03,NA,NA,NA,NA,memory effect,NA
2017-11-01T09:20:00Z,2.275,NA,0.842,49.527,0.35,0.393,7.099,2363.712,3012.391,795.719,33674.052,memory effect,NA
2017-11-01T09:50:00Z,2.289,3.227,0.827,49.83,NA,NA,7.208,NA,NA,NA,NA,memory effect,NA
2017-11-01T10:20:00Z,2.291,3.229,0.838,49.907,0.351,0.395,7.211,NA,NA,NA,NA,NA,NA
2017-11-01T10:50:00Z,2.306,3.253,0.857,50.172,0.352,0.395,7.274,NA,NA,NA,NA,NA,NA
2017-11-01T11:20:00Z,2.312,3.227,0.83,49.721,NA,NA,7.23,2361.388,2863.3,803.072,33673.847,memory effect,NA
